"","source","confidence","target","mor"
"25027","SMAD5","C","SP3",0.333333333333333
"25028","SNAI2","C","ACOT7",0.333333333333333
"25029","SNAI2","C","ADAM8",0.333333333333333
"25030","SNAI2","C","ADAP1",0.333333333333333
"25031","SNAI2","C","ADGRB2",0.333333333333333
"25032","SNAI2","C","AGPAT3",0.333333333333333
"25033","SNAI2","C","ANK1",0.333333333333333
"25034","SNAI2","C","ARHGEF16",0.333333333333333
"25035","SNAI2","C","ARHGEF3",0.333333333333333
"25036","SNAI2","C","BRI3",0.333333333333333
"25037","SNAI2","C","C1QTNF1",0.333333333333333
"25038","SNAI2","C","CCDC187",0.333333333333333
"25039","SNAI2","C","CCDC57",0.333333333333333
"25040","SNAI2","C","CCDC88C",0.333333333333333
"25041","SNAI2","C","CLSTN1",0.333333333333333
"25042","SNAI2","C","CRISPLD2",0.333333333333333
"25043","SNAI2","C","CROCC",0.333333333333333
"25044","SNAI2","C","DAB2IP",0.333333333333333
"25045","SNAI2","C","DLGAP4",0.333333333333333
"25046","SNAI2","C","DOCK9",0.333333333333333
"25047","SNAI2","C","EGFR",0.333333333333333
"25048","SNAI2","C","EPS8L2",0.333333333333333
"25049","SNAI2","C","FAM110C",0.333333333333333
"25050","SNAI2","C","FHIP1A",0.333333333333333
"25051","SNAI2","C","FARP1",0.333333333333333
"25052","SNAI2","C","FGD2",0.333333333333333
"25053","SNAI2","C","FKBP5",0.333333333333333
"25054","SNAI2","C","HPCAL1",0.333333333333333
"25055","SNAI2","C","JAG2",0.333333333333333
"25056","SNAI2","C","KDM4B",0.333333333333333
"25057","SNAI2","C","KIFC3",0.333333333333333
"25058","SNAI2","C","LAMA3",0.333333333333333
"25059","SNAI2","C","LONP1",0.333333333333333
"25060","SNAI2","C","LRP1",0.333333333333333
"25061","SNAI2","C","LRRFIP1",0.333333333333333
"25062","SNAI2","C","MAFK",0.333333333333333
"25063","SNAI2","C","MBP",0.333333333333333
"25064","SNAI2","C","MED15",0.333333333333333
"25065","SNAI2","C","MKNK2",0.333333333333333
"25066","SNAI2","C","MPRIP",0.333333333333333
"25067","SNAI2","C","NADSYN1",0.333333333333333
"25068","SNAI2","C","NEDD4L",0.333333333333333
"25069","SNAI2","C","NSD2",0.333333333333333
"25070","SNAI2","C","NTMT1",0.333333333333333
"25071","SNAI2","C","NUDT14",0.333333333333333
"25072","SNAI2","C","PARVB",0.333333333333333
"25073","SNAI2","C","PIEZO1",0.333333333333333
"25074","SNAI2","C","PRKAG2",0.333333333333333
"25075","SNAI2","C","RBCK1",0.333333333333333
"25076","SNAI2","C","SEMA4B",0.333333333333333
"25077","SNAI2","C","SERINC2",0.333333333333333
"25078","SNAI2","C","SH3PXD2B",0.333333333333333
"25079","SNAI2","C","SKI",0.333333333333333
"25080","SNAI2","C","SLC25A10",0.333333333333333
"25081","SNAI2","C","SPIDR",0.333333333333333
"25082","SNAI2","C","SULT2B1",0.333333333333333
"25083","SNAI2","C","SUN1",0.333333333333333
"25084","SNAI2","C","TACC2",0.333333333333333
"25085","SNAI2","C","TTYH3",0.333333333333333
"25086","SNAI2","C","VASP",0.333333333333333
"25087","SNAI2","C","VGLL4",0.333333333333333
"25088","SNAI2","C","WSCD1",0.333333333333333
"25089","SNAPC4","C","ANAPC7",0.333333333333333
"25090","SNAPC4","C","BRF1",0.333333333333333
"25091","SNAPC4","C","CACTIN",0.333333333333333
"25092","SNAPC4","C","DLK2",0.333333333333333
"25093","SNAPC4","C","DNMT1",0.333333333333333
"25094","SNAPC4","C","ELAC2",0.333333333333333
"25095","SNAPC4","C","FBXL19",0.333333333333333
"25096","SNAPC4","C","LRSAM1",0.333333333333333
"25097","SNAPC4","C","MBD3",0.333333333333333
"25098","SNAPC4","C","MYO9B",0.333333333333333
"25099","SNAPC4","C","NUP85",0.333333333333333
"25100","SNAPC4","C","PARP2",0.333333333333333
"25101","SNAPC4","C","PASK",0.333333333333333
"25102","SNAPC4","C","PELP1",0.333333333333333
"25103","SNAPC4","C","PRPF31",0.333333333333333
"25104","SNAPC4","C","PRR19",0.333333333333333
"25105","SNAPC4","C","QTRT1",0.333333333333333
"25106","SNAPC4","C","RAB40C",0.333333333333333
"25107","SNAPC4","C","RINT1",0.333333333333333
"25108","SNAPC4","C","SCAP",0.333333333333333
"25109","SNAPC4","C","SH2D3A",0.333333333333333
"25110","SNAPC4","C","SPG7",0.333333333333333
"25111","SNAPC4","C","TAB1",0.333333333333333
"25112","SNAPC4","C","TBCD",0.333333333333333
"25113","SNAPC4","C","TECPR1",0.333333333333333
"25114","SNAPC4","C","TMEM259",0.333333333333333
"25115","SNAPC4","C","WDR59",0.333333333333333
"25116","SNAPC4","C","WDR74",0.333333333333333
"25117","SNAPC4","C","ZBTB48",0.333333333333333
"25118","SNAPC4","C","ZNF335",0.333333333333333
"25119","SOX10","C","AFF3",0.333333333333333
"25120","SOX10","C","ANK3",0.333333333333333
"25121","SOX10","C","ANKRD28",0.333333333333333
"25122","SOX10","C","ARNT2",0.333333333333333
"25123","SOX10","A","ASCL1",1
"25124","SOX10","C","BCAR3",0.333333333333333
"25125","SOX10","C","BNC2",0.333333333333333
"25126","SOX10","C","CCN3",0.333333333333333
"25127","SOX10","C","CPVL",0.333333333333333
"25128","SOX10","C","FGGY",0.333333333333333
"25129","SOX10","C","GAS7",0.333333333333333
"25130","SOX10","C","GHR",0.333333333333333
"25131","SOX10","C","HDAC9",0.333333333333333
"25132","SOX10","C","IGF1R",0.333333333333333
"25133","SOX10","C","MBNL2",0.333333333333333
"25134","SOX10","C","MDGA2",0.333333333333333
"25135","SOX10","C","MYO1E",0.333333333333333
"25136","SOX10","C","NEDD4L",0.333333333333333
"25137","SOX10","C","PDE4D",0.333333333333333
"25138","SOX10","A","PDGFRA",1
"25139","SOX10","C","PLCG1",0.333333333333333
"25140","SOX10","A","PLP1",1
"25141","SOX10","C","SLC2A9",0.333333333333333
"25142","SOX10","C","SORBS1",0.333333333333333
"25143","SOX10","C","SORBS2",0.333333333333333
"25144","SOX10","A","SOX6",1
"25145","SOX10","C","SPTBN1",0.333333333333333
"25146","SOX10","C","TRAF3IP2",0.333333333333333
"25147","SOX10","C","TRIM2",0.333333333333333
"25148","SOX10","C","UNC5C",0.333333333333333
"25149","SOX10","C","VPS13D",0.333333333333333
"25150","SOX10","C","ZFC3H1",0.333333333333333
"25151","SOX11","C","AFF3",0.333333333333333
"25152","SOX11","C","ANK2",0.333333333333333
"25153","SOX11","C","ATP10B",0.333333333333333
"25154","SOX11","C","CACHD1",0.333333333333333
"25155","SOX11","C","CDH11",0.333333333333333
"25156","SOX11","C","CHODL",0.333333333333333
"25157","SOX11","C","COL28A1",0.333333333333333
"25158","SOX11","C","DMD",0.333333333333333
"25159","SOX11","C","DOCK4",0.333333333333333
"25160","SOX11","C","DST",0.333333333333333
"25161","SOX11","C","EPHA7",0.333333333333333
"25162","SOX11","C","ERC1",0.333333333333333
"25163","SOX11","C","GRIA2",0.333333333333333
"25164","SOX11","C","MAP4K4",0.333333333333333
"25165","SOX11","C","MECOM",0.333333333333333
"25166","SOX11","C","MID1",0.333333333333333
"25167","SOX11","C","NEDD4L",0.333333333333333
"25168","SOX11","C","PCLO",0.333333333333333
"25169","SOX11","C","PTK2",0.333333333333333
"25170","SOX11","C","RAPGEF4",0.333333333333333
"25171","SOX11","C","RAPGEF5",0.333333333333333
"25172","SOX11","C","RIMS1",0.333333333333333
"25173","SOX11","C","RIMS2",0.333333333333333
"25174","SOX11","C","RP1",0.333333333333333
"25175","SOX11","C","SOX5",0.333333333333333
"25176","SOX11","C","TANC1",0.333333333333333
"25177","SOX11","C","TEAD1",0.333333333333333
"25178","SOX11","C","ZBTB20",0.333333333333333
"25179","SOX13","C","AFF1",0.333333333333333
"25180","SOX13","C","AXIN2",0.333333333333333
"25181","SOX13","C","BMF",0.333333333333333
"25182","SOX13","C","CARD10",0.333333333333333
"25183","SOX13","C","CBX2",0.333333333333333
"25184","SOX13","C","CFLAR",0.333333333333333
"25185","SOX13","C","CLMN",0.333333333333333
"25186","SOX13","C","CTDSP1",0.333333333333333
"25187","SOX13","C","DAB2IP",0.333333333333333
"25188","SOX13","C","DUSP6",0.333333333333333
"25189","SOX13","C","EPS8",0.333333333333333
"25190","SOX13","C","FRY",0.333333333333333
"25191","SOX13","C","GPRC5C",0.333333333333333
"25192","SOX13","B","GSN",0.5
"25193","SOX13","C","HLF",0.333333333333333
"25194","SOX13","C","JAG1",0.333333333333333
"25195","SOX13","C","KIAA1217",0.333333333333333
"25196","SOX13","C","KYAT1",0.333333333333333
"25197","SOX13","C","LIMD1",0.333333333333333
"25198","SOX13","B","LRP5",0.5
"25199","SOX13","C","MAP4K4",0.333333333333333
"25200","SOX13","C","MTSS1",0.333333333333333
"25201","SOX13","C","MYOM1",0.333333333333333
"25202","SOX13","C","NID1",0.333333333333333
"25203","SOX13","C","NKD1",0.333333333333333
"25204","SOX13","C","NR2F2",0.333333333333333
"25205","SOX13","C","PIK3R1",0.333333333333333
"25206","SOX13","C","PIM1",0.333333333333333
"25207","SOX13","C","PTP4A1",0.333333333333333
"25208","SOX13","C","RCAN1",0.333333333333333
"25209","SOX13","C","RERE",0.333333333333333
"25210","SOX13","C","RGS12",0.333333333333333
"25211","SOX13","C","SCARB1",0.333333333333333
"25212","SOX13","C","SERPINA1",0.333333333333333
"25213","SOX13","C","SMOC1",0.333333333333333
"25214","SOX13","C","SORBS3",0.333333333333333
"25215","SOX13","C","SOX5",0.333333333333333
"25216","SOX13","C","SOX6",0.333333333333333
"25217","SOX13","C","SYN3",0.333333333333333
"25218","SOX13","C","TGIF1",0.333333333333333
"25219","SOX13","C","TTLL4",0.333333333333333
"25220","SOX2","B","ABCA13",0.5
"25221","SOX2","C","ABCB5",0.333333333333333
"25222","SOX2","C","ABCC12",0.333333333333333
"25223","SOX2","B","ABCC4",0.5
"25224","SOX2","B","ABI3BP",0.5
"25225","SOX2","C","ACKR3",0.333333333333333
"25226","SOX2","B","ADAMTSL1",0.5
"25227","SOX2","B","ADGRB3",0.5
"25228","SOX2","C","ADGRG6",0.333333333333333
"25229","SOX2","B","ADGRL2",0.5
"25230","SOX2","B","ADGRL3",0.5
"25231","SOX2","C","AFAP1",0.333333333333333
"25232","SOX2","B","AFF3",0.5
"25233","SOX2","B","AGAP1",0.5
"25234","SOX2","B","AKAP6",0.5
"25235","SOX2","B","ALCAM",0.5
"25236","SOX2","C","ALDH1A2",0.333333333333333
"25237","SOX2","C","ALG6",0.333333333333333
"25238","SOX2","B","ALK",0.5
"25239","SOX2","B","ANGPT1",0.5
"25240","SOX2","C","ANK3",0.333333333333333
"25241","SOX2","B","ANKFN1",0.5
"25242","SOX2","B","ANKS1B",0.5
"25243","SOX2","B","ANO2",0.5
"25244","SOX2","B","AP3B1",0.5
"25245","SOX2","C","APLNR",0.333333333333333
"25246","SOX2","B","APP",0.5
"25247","SOX2","B","ARHGAP24",0.5
"25248","SOX2","B","ARHGAP26",0.5
"25249","SOX2","B","ARHGAP32",0.5
"25250","SOX2","C","ARHGEF10L",0.333333333333333
"25251","SOX2","B","ARID5B",0.5
"25252","SOX2","B","ASAP1",0.5
"25253","SOX2","C","ATL1",0.333333333333333
"25254","SOX2","B","ATRNL1",0.5
"25255","SOX2","C","BANF2",0.333333333333333
"25256","SOX2","B","BBS9",0.5
"25257","SOX2","B","BHLHE40",0.5
"25258","SOX2","B","BMPR1B",0.5
"25259","SOX2","C","BNC2",0.333333333333333
"25260","SOX2","C","C1orf87",0.333333333333333
"25261","SOX2","C","C2CD2",0.333333333333333
"25262","SOX2","C","C9orf131",0.333333333333333
"25263","SOX2","C","CACHD1",0.333333333333333
"25264","SOX2","B","CACNA2D1",0.5
"25265","SOX2","B","CACNA2D3",0.5
"25266","SOX2","B","CADPS2",0.5
"25267","SOX2","B","CCDC171",0.5
"25268","SOX2","C","CCDC57",0.333333333333333
"25269","SOX2","C","CCDC88A",0.333333333333333
"25270","SOX2","B","CCDC91",0.5
"25271","SOX2","B","CDH11",0.5
"25272","SOX2","B","CDH18",0.5
"25273","SOX2","B","CDH2",0.5
"25274","SOX2","B","CDK5RAP2",0.5
"25275","SOX2","B","CDKAL1",0.5
"25276","SOX2","B","CEMIP2",0.5
"25277","SOX2","B","CEP112",0.5
"25278","SOX2","C","CHAT",0.333333333333333
"25279","SOX2","B","CHD9",0.5
"25280","SOX2","B","CHN2",0.5
"25281","SOX2","B","CLASP1",0.5
"25282","SOX2","B","CLASP2",0.5
"25283","SOX2","B","CLIC5",0.5
"25284","SOX2","B","CNTN4",0.5
"25285","SOX2","B","CNTNAP2",0.5
"25286","SOX2","B","COL12A1",0.5
"25287","SOX2","B","COL14A1",0.5
"25288","SOX2","C","COL15A1",0.333333333333333
"25289","SOX2","C","COL22A1",0.333333333333333
"25290","SOX2","B","COL25A1",0.5
"25291","SOX2","B","CPNE4",0.5
"25292","SOX2","B","CREB5",0.5
"25293","SOX2","C","CRYL1",0.333333333333333
"25294","SOX2","B","CSMD1",0.5
"25295","SOX2","B","CSMD3",0.5
"25296","SOX2","C","CTAGE1",0.333333333333333
"25297","SOX2","B","CTNNA2",0.5
"25298","SOX2","B","CTNND2",0.5
"25299","SOX2","B","DAAM1",0.5
"25300","SOX2","B","DAB1",0.5
"25301","SOX2","B","DCC",0.5
"25302","SOX2","C","DCDC1",0.333333333333333
"25303","SOX2","B","DCLK2",0.5
"25304","SOX2","C","DCX",0.333333333333333
"25305","SOX2","B","DENND1A",0.5
"25306","SOX2","C","DEPDC5",0.333333333333333
"25307","SOX2","B","DGKB",0.5
"25308","SOX2","B","DIAPH3",0.5
"25309","SOX2","B","DIS3L2",0.5
"25310","SOX2","B","DLG1",0.5
"25311","SOX2","B","DLG2",0.5
"25312","SOX2","A","DLGAP1",1
"25313","SOX2","B","DMD",0.5
"25314","SOX2","B","DNAH14",0.5
"25315","SOX2","B","DOCK10",0.5
"25316","SOX2","B","DOCK4",0.5
"25317","SOX2","C","DPF1",0.333333333333333
"25318","SOX2","B","DPP10",0.5
"25319","SOX2","B","DPYD",0.5
"25320","SOX2","C","DSG4",0.333333333333333
"25321","SOX2","B","DTNA",0.5
"25322","SOX2","B","EBF1",0.5
"25323","SOX2","B","EFNA5",0.5
"25324","SOX2","B","EGFEM1P",0.5
"25325","SOX2","B","EGLN3",0.5
"25326","SOX2","C","EHBP1",0.333333333333333
"25327","SOX2","B","EIF4G3",0.5
"25328","SOX2","C","ELAVL4",0.333333333333333
"25329","SOX2","B","ELMO1",0.5
"25330","SOX2","B","ELP4",0.5
"25331","SOX2","B","EMSY",0.5
"25332","SOX2","B","ENAH",0.5
"25333","SOX2","C","EPB41L1",0.333333333333333
"25334","SOX2","B","EPB41L2",0.5
"25335","SOX2","B","EPHA4",0.5
"25336","SOX2","B","EPHB1",0.5
"25337","SOX2","B","ERBB4",0.5
"25338","SOX2","B","ERC1",0.5
"25339","SOX2","C","ERCC4",0.333333333333333
"25340","SOX2","B","ESRRG",0.5
"25341","SOX2","B","ETV1",0.5
"25342","SOX2","B","ETV6",0.5
"25343","SOX2","B","EXOC4",0.5
"25344","SOX2","B","EXOC6B",0.5
"25345","SOX2","B","EXT1",0.5
"25346","SOX2","C","EYA2",0.333333333333333
"25347","SOX2","C","FABP6",0.333333333333333
"25348","SOX2","B","FAM13A",0.5
"25349","SOX2","B","FAM172A",0.5
"25350","SOX2","B","FGD4",0.5
"25351","SOX2","B","FGGY",0.5
"25352","SOX2","B","FHOD3",0.5
"25353","SOX2","B","FILIP1L",0.5
"25354","SOX2","C","FMNL3",0.333333333333333
"25355","SOX2","C","FNDC3A",0.333333333333333
"25356","SOX2","B","FNDC3B",0.5
"25357","SOX2","B","FOXP1",0.5
"25358","SOX2","B","FOXP2",0.5
"25359","SOX2","B","FRMD4A",0.5
"25360","SOX2","C","FSIP1",0.333333333333333
"25361","SOX2","C","FSTL5",0.333333333333333
"25362","SOX2","C","FTO",0.333333333333333
"25363","SOX2","C","GADD45A",0.333333333333333
"25364","SOX2","B","GALNTL6",0.5
"25365","SOX2","C","GHR",0.333333333333333
"25366","SOX2","C","GLIS3",0.333333333333333
"25367","SOX2","C","GNAS",0.333333333333333
"25368","SOX2","C","GNG2",0.333333333333333
"25369","SOX2","C","GNG8",0.333333333333333
"25370","SOX2","C","GPM6B",0.333333333333333
"25371","SOX2","C","GPT2",0.333333333333333
"25372","SOX2","B","GRIA1",0.5
"25373","SOX2","B","GRIK2",0.5
"25374","SOX2","B","GTDC1",0.5
"25375","SOX2","C","H6PD",0.333333333333333
"25376","SOX2","B","HDAC4",0.5
"25377","SOX2","B","HDAC9",0.5
"25378","SOX2","C","HIPK3",0.333333333333333
"25379","SOX2","B","HIVEP2",0.5
"25380","SOX2","B","HIVEP3",0.5
"25381","SOX2","B","HMCN1",0.5
"25382","SOX2","C","HNRNPR",0.333333333333333
"25383","SOX2","C","IKBIP",0.333333333333333
"25384","SOX2","B","IMMP2L",0.5
"25385","SOX2","B","INPP4B",0.5
"25386","SOX2","B","IQCH",0.5
"25387","SOX2","B","ITPR2",0.5
"25388","SOX2","C","JAKMIP2",0.333333333333333
"25389","SOX2","B","JMJD1C",0.5
"25390","SOX2","B","KALRN",0.5
"25391","SOX2","B","KCNIP4",0.5
"25392","SOX2","B","KCNMB2",0.5
"25393","SOX2","B","KDM4C",0.5
"25394","SOX2","C","KIAA0319L",0.333333333333333
"25395","SOX2","C","KIAA1217",0.333333333333333
"25396","SOX2","C","KIAA2026",0.333333333333333
"25397","SOX2","C","KIF26B",0.333333333333333
"25398","SOX2","C","KLHL3",0.333333333333333
"25399","SOX2","C","KMT2C",0.333333333333333
"25400","SOX2","C","LANCL2",0.333333333333333
"25401","SOX2","B","LARGE1",0.5
"25402","SOX2","B","LDB2",0.5
"25403","SOX2","C","LDLRAD4",0.333333333333333
"25404","SOX2","C","LGALS12",0.333333333333333
"25405","SOX2","B","LPP",0.5
"25406","SOX2","B","LRBA",0.5
"25407","SOX2","B","LRIG1",0.5
"25408","SOX2","B","LRP1B",0.5
"25409","SOX2","B","LRRC7",0.5
"25410","SOX2","B","LSAMP",0.5
"25411","SOX2","C","LTF",0.333333333333333
"25412","SOX2","B","MACROD2",0.5
"25413","SOX2","C","MAFB",0.333333333333333
"25414","SOX2","B","MAGI1",0.5
"25415","SOX2","B","MAGI2",0.5
"25416","SOX2","B","MAML2",0.5
"25417","SOX2","B","MAP1B",0.5
"25418","SOX2","C","MAP2",0.333333333333333
"25419","SOX2","C","MAP4K3",0.333333333333333
"25420","SOX2","B","MAPK10",0.5
"25421","SOX2","C","MARF1",0.333333333333333
"25422","SOX2","B","MBD5",0.5
"25423","SOX2","B","MCC",0.5
"25424","SOX2","B","MCTP1",0.5
"25425","SOX2","B","MECOM",0.5
"25426","SOX2","B","MEGF10",0.5
"25427","SOX2","C","MID1",0.333333333333333
"25428","SOX2","B","MMRN1",0.5
"25429","SOX2","C","MPDZ",0.333333333333333
"25430","SOX2","C","MPHOSPH6",0.333333333333333
"25431","SOX2","B","MSI2",0.5
"25432","SOX2","C","MTCL1",0.333333333333333
"25433","SOX2","B","MYO10",0.5
"25434","SOX2","C","MYO1E",0.333333333333333
"25435","SOX2","C","MYOM3",0.333333333333333
"25436","SOX2","B","NAALADL2",0.5
"25437","SOX2","B","NAV2",0.5
"25438","SOX2","B","NAV3",0.5
"25439","SOX2","B","NBEA",0.5
"25440","SOX2","C","NDUFA4L2",0.333333333333333
"25441","SOX2","C","NECTIN1",0.333333333333333
"25442","SOX2","B","NEDD4L",0.5
"25443","SOX2","C","NEK2",0.333333333333333
"25444","SOX2","C","NEXN",0.333333333333333
"25445","SOX2","C","NFIB",0.333333333333333
"25446","SOX2","C","NKAIN2",0.333333333333333
"25447","SOX2","B","NLGN1",0.5
"25448","SOX2","C","NMNAT2",0.333333333333333
"25449","SOX2","C","NOD2",0.333333333333333
"25450","SOX2","B","NPAS3",0.5
"25451","SOX2","C","NPVF",0.333333333333333
"25452","SOX2","C","NRCAM",0.333333333333333
"25453","SOX2","C","NREP",0.333333333333333
"25454","SOX2","B","NRG1",0.5
"25455","SOX2","B","NRP2",0.5
"25456","SOX2","B","NRXN1",0.5
"25457","SOX2","B","NRXN3",0.5
"25458","SOX2","B","NTM",0.5
"25459","SOX2","B","NTNG1",0.5
"25460","SOX2","B","OFCC1",0.5
"25461","SOX2","B","OLA1",0.5
"25462","SOX2","B","OPCML",0.5
"25463","SOX2","B","PACRG",0.5
"25464","SOX2","B","PALLD",0.5
"25465","SOX2","B","PAM",0.5
"25466","SOX2","B","PARD3B",0.5
"25467","SOX2","C","PARVG",0.333333333333333
"25468","SOX2","B","PBX3",0.5
"25469","SOX2","C","PCBP3",0.333333333333333
"25470","SOX2","B","PCLO",0.5
"25471","SOX2","C","PDCD1LG2",0.333333333333333
"25472","SOX2","C","PDE2A",0.333333333333333
"25473","SOX2","B","PDE4B",0.5
"25474","SOX2","B","PDE4D",0.5
"25475","SOX2","C","PDIA4",0.333333333333333
"25476","SOX2","B","PDLIM5",0.5
"25477","SOX2","C","PEG3",0.333333333333333
"25478","SOX2","C","PGAP2",0.333333333333333
"25479","SOX2","B","PHACTR1",0.5
"25480","SOX2","C","PHEX",0.333333333333333
"25481","SOX2","B","PHLPP1",0.5
"25482","SOX2","B","PIEZO2",0.5
"25483","SOX2","C","PKHD1",0.333333333333333
"25484","SOX2","B","PLCB1",0.5
"25485","SOX2","B","PLCB4",0.5
"25486","SOX2","B","PLCL1",0.5
"25487","SOX2","C","PLPP1",0.333333333333333
"25488","SOX2","C","PLPP7",0.333333333333333
"25489","SOX2","B","PLXNA2",0.5
"25490","SOX2","C","PLXNB1",0.333333333333333
"25491","SOX2","B","PMP2",0.5
"25492","SOX2","B","POLR3B",0.5
"25493","SOX2","B","PPARGC1A",0.5
"25494","SOX2","B","PRDM5",0.5
"25495","SOX2","C","PRG2",0.333333333333333
"25496","SOX2","B","PRKG1",0.5
"25497","SOX2","B","PRR16",0.5
"25498","SOX2","B","PRUNE2",0.5
"25499","SOX2","B","PTPRD",0.5
"25500","SOX2","C","PTPRG",0.333333333333333
"25501","SOX2","B","PTPRM",0.5
"25502","SOX2","C","PTPRT",0.333333333333333
"25503","SOX2","C","PTPRZ1",0.333333333333333
"25504","SOX2","C","PYROXD2",0.333333333333333
"25505","SOX2","B","RABGAP1L",0.5
"25506","SOX2","B","RAD51B",0.5
"25507","SOX2","B","RALGAPA2",0.5
"25508","SOX2","B","RANBP17",0.5
"25509","SOX2","C","RANGAP1",0.333333333333333
"25510","SOX2","B","RAPGEF2",0.5
"25511","SOX2","B","RBMS3",0.5
"25512","SOX2","C","RELN",0.333333333333333
"25513","SOX2","B","RERE",0.5
"25514","SOX2","C","RIC3",0.333333333333333
"25515","SOX2","C","RIMS1",0.333333333333333
"25516","SOX2","B","ROBO1",0.5
"25517","SOX2","B","ROBO2",0.5
"25518","SOX2","B","RORB",0.5
"25519","SOX2","B","RPS6KC1",0.5
